"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Sex"	"Sex Code"	Deaths
	"California"	"06"	"2015"	"2015"	"75-79 years"	"75-79"	"Male"	"M"	119
	"California"	"06"	"2015"	"2015"	"80-84 years"	"80-84"	"Male"	"M"	94
	"California"	"06"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	117
	"California"	"06"	"2016"	"2016"	"50-54 years"	"50-54"	"Male"	"M"	29
	"California"	"06"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	53
	"California"	"06"	"2016"	"2016"	"60-64 years "	"60-64"	"Male"	"M"	70
	"California"	"06"	"2016"	"2016"	"65-69 years"	"65-69"	"Male"	"M"	101
	"California"	"06"	"2016"	"2016"	"70-74 years"	"70-74"	"Male"	"M"	103
	"California"	"06"	"2016"	"2016"	"75-79 years"	"75-79"	"Male"	"M"	103
	"California"	"06"	"2016"	"2016"	"80-84 years"	"80-84"	"Male"	"M"	118
	"California"	"06"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	129
	"California"	"06"	"2017"	"2017"	"50-54 years"	"50-54"	"Male"	"M"	35
	"California"	"06"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	38
	"California"	"06"	"2017"	"2017"	"60-64 years "	"60-64"	"Male"	"M"	64
	"California"	"06"	"2017"	"2017"	"65-69 years"	"65-69"	"Male"	"M"	97
	"California"	"06"	"2017"	"2017"	"70-74 years"	"70-74"	"Male"	"M"	100
	"California"	"06"	"2017"	"2017"	"75-79 years"	"75-79"	"Male"	"M"	119
	"California"	"06"	"2017"	"2017"	"80-84 years"	"80-84"	"Male"	"M"	99
	"California"	"06"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	120
	"California"	"06"	"2018"	"2018"	"50-54 years"	"50-54"	"Male"	"M"	21
	"California"	"06"	"2018"	"2018"	"55-59 years"	"55-59"	"Male"	"M"	46
	"California"	"06"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	69
	"California"	"06"	"2018"	"2018"	"65-69 years"	"65-69"	"Male"	"M"	96
	"California"	"06"	"2018"	"2018"	"70-74 years"	"70-74"	"Male"	"M"	103
	"California"	"06"	"2018"	"2018"	"75-79 years"	"75-79"	"Male"	"M"	132
	"California"	"06"	"2018"	"2018"	"80-84 years"	"80-84"	"Male"	"M"	101
	"California"	"06"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	132
	"California"	"06"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	23
	"California"	"06"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	48
	"California"	"06"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	65
	"California"	"06"	"2019"	"2019"	"65-69 years"	"65-69"	"Male"	"M"	92
	"California"	"06"	"2019"	"2019"	"70-74 years"	"70-74"	"Male"	"M"	115
	"California"	"06"	"2019"	"2019"	"75-79 years"	"75-79"	"Male"	"M"	113
	"California"	"06"	"2019"	"2019"	"80-84 years"	"80-84"	"Male"	"M"	111
	"California"	"06"	"2019"	"2019"	"85+ years"	"85+"	"Male"	"M"	133
	"California"	"06"	"2020"	"2020"	"50-54 years"	"50-54"	"Male"	"M"	18
	"California"	"06"	"2020"	"2020"	"55-59 years"	"55-59"	"Male"	"M"	43
	"California"	"06"	"2020"	"2020"	"60-64 years "	"60-64"	"Male"	"M"	63
	"California"	"06"	"2020"	"2020"	"65-69 years"	"65-69"	"Male"	"M"	95
	"California"	"06"	"2020"	"2020"	"70-74 years"	"70-74"	"Male"	"M"	146
	"California"	"06"	"2020"	"2020"	"75-79 years"	"75-79"	"Male"	"M"	114
	"California"	"06"	"2020"	"2020"	"80-84 years"	"80-84"	"Male"	"M"	115
	"California"	"06"	"2020"	"2020"	"85+ years"	"85+"	"Male"	"M"	126
	"California"	"06"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	19
	"California"	"06"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	44
	"California"	"06"	"2021"	"2021"	"60-64 years "	"60-64"	"Male"	"M"	67
	"California"	"06"	"2021"	"2021"	"65-69 years"	"65-69"	"Male"	"M"	91
	"California"	"06"	"2021"	"2021"	"70-74 years"	"70-74"	"Male"	"M"	128
	"California"	"06"	"2021"	"2021"	"75-79 years"	"75-79"	"Male"	"M"	111
	"California"	"06"	"2021"	"2021"	"80-84 years"	"80-84"	"Male"	"M"	112
	"California"	"06"	"2021"	"2021"	"85+ years"	"85+"	"Male"	"M"	131
	"Colorado"	"08"	"2001"	"2001"	"75-79 years"	"75-79"	"Male"	"M"	17
	"Colorado"	"08"	"2003"	"2003"	"75-79 years"	"75-79"	"Male"	"M"	17
	"Colorado"	"08"	"2006"	"2006"	"75-79 years"	"75-79"	"Male"	"M"	22
	"Colorado"	"08"	"2007"	"2007"	"70-74 years"	"70-74"	"Male"	"M"	16
	"Colorado"	"08"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	19
	"Colorado"	"08"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	17
	"Colorado"	"08"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	17
	"Colorado"	"08"	"2012"	"2012"	"80-84 years"	"80-84"	"Male"	"M"	17
	"Colorado"	"08"	"2013"	"2013"	"70-74 years"	"70-74"	"Male"	"M"	18
	"Colorado"	"08"	"2013"	"2013"	"80-84 years"	"80-84"	"Male"	"M"	21
	"Colorado"	"08"	"2014"	"2014"	"65-69 years"	"65-69"	"Male"	"M"	16
	"Colorado"	"08"	"2015"	"2015"	"65-69 years"	"65-69"	"Male"	"M"	16
	"Colorado"	"08"	"2015"	"2015"	"75-79 years"	"75-79"	"Male"	"M"	19
	"Colorado"	"08"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	16
	"Colorado"	"08"	"2016"	"2016"	"65-69 years"	"65-69"	"Male"	"M"	18
	"Colorado"	"08"	"2016"	"2016"	"75-79 years"	"75-79"	"Male"	"M"	26
	"Colorado"	"08"	"2017"	"2017"	"65-69 years"	"65-69"	"Male"	"M"	16
	"Colorado"	"08"	"2017"	"2017"	"70-74 years"	"70-74"	"Male"	"M"	22
	"Colorado"	"08"	"2017"	"2017"	"75-79 years"	"75-79"	"Male"	"M"	18
	"Colorado"	"08"	"2017"	"2017"	"80-84 years"	"80-84"	"Male"	"M"	23
	"Colorado"	"08"	"2018"	"2018"	"70-74 years"	"70-74"	"Male"	"M"	16
	"Colorado"	"08"	"2018"	"2018"	"75-79 years"	"75-79"	"Male"	"M"	18
	"Colorado"	"08"	"2018"	"2018"	"80-84 years"	"80-84"	"Male"	"M"	23
	"Colorado"	"08"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	17
	"Colorado"	"08"	"2019"	"2019"	"75-79 years"	"75-79"	"Male"	"M"	24
	"Colorado"	"08"	"2019"	"2019"	"80-84 years"	"80-84"	"Male"	"M"	21
	"Colorado"	"08"	"2019"	"2019"	"85+ years"	"85+"	"Male"	"M"	19
	"Colorado"	"08"	"2020"	"2020"	"65-69 years"	"65-69"	"Male"	"M"	20
	"Colorado"	"08"	"2020"	"2020"	"70-74 years"	"70-74"	"Male"	"M"	20
	"Colorado"	"08"	"2020"	"2020"	"80-84 years"	"80-84"	"Male"	"M"	21
	"Colorado"	"08"	"2020"	"2020"	"85+ years"	"85+"	"Male"	"M"	17
	"Colorado"	"08"	"2021"	"2021"	"75-79 years"	"75-79"	"Male"	"M"	18
	"Colorado"	"08"	"2021"	"2021"	"85+ years"	"85+"	"Male"	"M"	18
	"Connecticut"	"09"	"2001"	"2001"	"75-79 years"	"75-79"	"Male"	"M"	17
	"Connecticut"	"09"	"2004"	"2004"	"75-79 years"	"75-79"	"Male"	"M"	16
	"Connecticut"	"09"	"2012"	"2012"	"85+ years"	"85+"	"Male"	"M"	17
	"Connecticut"	"09"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	16
	"Connecticut"	"09"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	16
	"Connecticut"	"09"	"2016"	"2016"	"65-69 years"	"65-69"	"Male"	"M"	17
	"Connecticut"	"09"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	20
	"Connecticut"	"09"	"2017"	"2017"	"80-84 years"	"80-84"	"Male"	"M"	18
	"Connecticut"	"09"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	20
	"Connecticut"	"09"	"2018"	"2018"	"65-69 years"	"65-69"	"Male"	"M"	16
	"Connecticut"	"09"	"2019"	"2019"	"85+ years"	"85+"	"Male"	"M"	21
	"Connecticut"	"09"	"2020"	"2020"	"75-79 years"	"75-79"	"Male"	"M"	17
	"Connecticut"	"09"	"2021"	"2021"	"85+ years"	"85+"	"Male"	"M"	16
	"Florida"	"12"	"1999"	"1999"	"50-54 years"	"50-54"	"Male"	"M"	21
	"Florida"	"12"	"1999"	"1999"	"55-59 years"	"55-59"	"Male"	"M"	21
	"Florida"	"12"	"1999"	"1999"	"60-64 years "	"60-64"	"Male"	"M"	30
	"Florida"	"12"	"1999"	"1999"	"65-69 years"	"65-69"	"Male"	"M"	43
	"Florida"	"12"	"1999"	"1999"	"70-74 years"	"70-74"	"Male"	"M"	70
	"Florida"	"12"	"1999"	"1999"	"75-79 years"	"75-79"	"Male"	"M"	70
	"Florida"	"12"	"1999"	"1999"	"80-84 years"	"80-84"	"Male"	"M"	73
	"Florida"	"12"	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	33
	"Florida"	"12"	"2000"	"2000"	"60-64 years "	"60-64"	"Male"	"M"	22
	"Florida"	"12"	"2000"	"2000"	"65-69 years"	"65-69"	"Male"	"M"	48
	"Florida"	"12"	"2000"	"2000"	"70-74 years"	"70-74"	"Male"	"M"	70
	"Florida"	"12"	"2000"	"2000"	"75-79 years"	"75-79"	"Male"	"M"	78
	"Florida"	"12"	"2000"	"2000"	"80-84 years"	"80-84"	"Male"	"M"	59
	"Florida"	"12"	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	45
	"Florida"	"12"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	18
	"Florida"	"12"	"2001"	"2001"	"60-64 years "	"60-64"	"Male"	"M"	26
	"Florida"	"12"	"2001"	"2001"	"65-69 years"	"65-69"	"Male"	"M"	48
	"Florida"	"12"	"2001"	"2001"	"70-74 years"	"70-74"	"Male"	"M"	60
	"Florida"	"12"	"2001"	"2001"	"75-79 years"	"75-79"	"Male"	"M"	87
	"Florida"	"12"	"2001"	"2001"	"80-84 years"	"80-84"	"Male"	"M"	62
	"Florida"	"12"	"2001"	"2001"	"85+ years"	"85+"	"Male"	"M"	33
	"Florida"	"12"	"2002"	"2002"	"60-64 years "	"60-64"	"Male"	"M"	31
	"Florida"	"12"	"2002"	"2002"	"65-69 years"	"65-69"	"Male"	"M"	36
	"Florida"	"12"	"2002"	"2002"	"70-74 years"	"70-74"	"Male"	"M"	58
	"Florida"	"12"	"2002"	"2002"	"75-79 years"	"75-79"	"Male"	"M"	82
	"Florida"	"12"	"2002"	"2002"	"80-84 years"	"80-84"	"Male"	"M"	61
	"Florida"	"12"	"2002"	"2002"	"85+ years"	"85+"	"Male"	"M"	51
	"Florida"	"12"	"2003"	"2003"	"50-54 years"	"50-54"	"Male"	"M"	24
	"Florida"	"12"	"2003"	"2003"	"55-59 years"	"55-59"	"Male"	"M"	21
	"Florida"	"12"	"2003"	"2003"	"60-64 years "	"60-64"	"Male"	"M"	41
	"Florida"	"12"	"2003"	"2003"	"65-69 years"	"65-69"	"Male"	"M"	49
	"Florida"	"12"	"2003"	"2003"	"70-74 years"	"70-74"	"Male"	"M"	61
	"Florida"	"12"	"2003"	"2003"	"75-79 years"	"75-79"	"Male"	"M"	79
	"Florida"	"12"	"2003"	"2003"	"80-84 years"	"80-84"	"Male"	"M"	55
	"Florida"	"12"	"2003"	"2003"	"85+ years"	"85+"	"Male"	"M"	60
	"Florida"	"12"	"2004"	"2004"	"55-59 years"	"55-59"	"Male"	"M"	20
	"Florida"	"12"	"2004"	"2004"	"60-64 years "	"60-64"	"Male"	"M"	41
	"Florida"	"12"	"2004"	"2004"	"65-69 years"	"65-69"	"Male"	"M"	57
	"Florida"	"12"	"2004"	"2004"	"70-74 years"	"70-74"	"Male"	"M"	58
	"Florida"	"12"	"2004"	"2004"	"75-79 years"	"75-79"	"Male"	"M"	88
	"Florida"	"12"	"2004"	"2004"	"80-84 years"	"80-84"	"Male"	"M"	69
	"Florida"	"12"	"2004"	"2004"	"85+ years"	"85+"	"Male"	"M"	57
	"Florida"	"12"	"2005"	"2005"	"55-59 years"	"55-59"	"Male"	"M"	24
	"Florida"	"12"	"2005"	"2005"	"60-64 years "	"60-64"	"Male"	"M"	46
	"Florida"	"12"	"2005"	"2005"	"65-69 years"	"65-69"	"Male"	"M"	39
	"Florida"	"12"	"2005"	"2005"	"70-74 years"	"70-74"	"Male"	"M"	58
	"Florida"	"12"	"2005"	"2005"	"75-79 years"	"75-79"	"Male"	"M"	79
	"Florida"	"12"	"2005"	"2005"	"80-84 years"	"80-84"	"Male"	"M"	64
	"Florida"	"12"	"2005"	"2005"	"85+ years"	"85+"	"Male"	"M"	56
	"Florida"	"12"	"2006"	"2006"	"50-54 years"	"50-54"	"Male"	"M"	18
	"Florida"	"12"	"2006"	"2006"	"55-59 years"	"55-59"	"Male"	"M"	35
	"Florida"	"12"	"2006"	"2006"	"60-64 years "	"60-64"	"Male"	"M"	45
	"Florida"	"12"	"2006"	"2006"	"65-69 years"	"65-69"	"Male"	"M"	50
	"Florida"	"12"	"2006"	"2006"	"70-74 years"	"70-74"	"Male"	"M"	62
	"Florida"	"12"	"2006"	"2006"	"75-79 years"	"75-79"	"Male"	"M"	65
	"Florida"	"12"	"2006"	"2006"	"80-84 years"	"80-84"	"Male"	"M"	71
	"Florida"	"12"	"2006"	"2006"	"85+ years"	"85+"	"Male"	"M"	58
	"Florida"	"12"	"2007"	"2007"	"45-49 years"	"45-49"	"Male"	"M"	18
	"Florida"	"12"	"2007"	"2007"	"55-59 years"	"55-59"	"Male"	"M"	25
	"Florida"	"12"	"2007"	"2007"	"60-64 years "	"60-64"	"Male"	"M"	39
	"Florida"	"12"	"2007"	"2007"	"65-69 years"	"65-69"	"Male"	"M"	49
	"Florida"	"12"	"2007"	"2007"	"70-74 years"	"70-74"	"Male"	"M"	58
	"Florida"	"12"	"2007"	"2007"	"75-79 years"	"75-79"	"Male"	"M"	67
	"Florida"	"12"	"2007"	"2007"	"80-84 years"	"80-84"	"Male"	"M"	68
	"Florida"	"12"	"2007"	"2007"	"85+ years"	"85+"	"Male"	"M"	60
	"Florida"	"12"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	20
	"Florida"	"12"	"2008"	"2008"	"60-64 years "	"60-64"	"Male"	"M"	48
	"Florida"	"12"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	50
	"Florida"	"12"	"2008"	"2008"	"70-74 years"	"70-74"	"Male"	"M"	64
	"Florida"	"12"	"2008"	"2008"	"75-79 years"	"75-79"	"Male"	"M"	57
	"Florida"	"12"	"2008"	"2008"	"80-84 years"	"80-84"	"Male"	"M"	73
	"Florida"	"12"	"2008"	"2008"	"85+ years"	"85+"	"Male"	"M"	46
	"Florida"	"12"	"2009"	"2009"	"50-54 years"	"50-54"	"Male"	"M"	21
	"Florida"	"12"	"2009"	"2009"	"55-59 years"	"55-59"	"Male"	"M"	19
	"Florida"	"12"	"2009"	"2009"	"60-64 years "	"60-64"	"Male"	"M"	29
	"Florida"	"12"	"2009"	"2009"	"65-69 years"	"65-69"	"Male"	"M"	46
	"Florida"	"12"	"2009"	"2009"	"70-74 years"	"70-74"	"Male"	"M"	63
	"Florida"	"12"	"2009"	"2009"	"75-79 years"	"75-79"	"Male"	"M"	61
	"Florida"	"12"	"2009"	"2009"	"80-84 years"	"80-84"	"Male"	"M"	60
	"Florida"	"12"	"2009"	"2009"	"85+ years"	"85+"	"Male"	"M"	67
	"Florida"	"12"	"2010"	"2010"	"50-54 years"	"50-54"	"Male"	"M"	18
	"Florida"	"12"	"2010"	"2010"	"55-59 years"	"55-59"	"Male"	"M"	35
	"Florida"	"12"	"2010"	"2010"	"60-64 years "	"60-64"	"Male"	"M"	48
	"Florida"	"12"	"2010"	"2010"	"65-69 years"	"65-69"	"Male"	"M"	52
	"Florida"	"12"	"2010"	"2010"	"70-74 years"	"70-74"	"Male"	"M"	52
	"Florida"	"12"	"2010"	"2010"	"75-79 years"	"75-79"	"Male"	"M"	71
	"Florida"	"12"	"2010"	"2010"	"80-84 years"	"80-84"	"Male"	"M"	59
	"Florida"	"12"	"2010"	"2010"	"85+ years"	"85+"	"Male"	"M"	77
	"Florida"	"12"	"2011"	"2011"	"50-54 years"	"50-54"	"Male"	"M"	18
	"Florida"	"12"	"2011"	"2011"	"55-59 years"	"55-59"	"Male"	"M"	27
	"Florida"	"12"	"2011"	"2011"	"60-64 years "	"60-64"	"Male"	"M"	48
	"Florida"	"12"	"2011"	"2011"	"65-69 years"	"65-69"	"Male"	"M"	55
	"Florida"	"12"	"2011"	"2011"	"70-74 years"	"70-74"	"Male"	"M"	74
	"Florida"	"12"	"2011"	"2011"	"75-79 years"	"75-79"	"Male"	"M"	82
	"Florida"	"12"	"2011"	"2011"	"80-84 years"	"80-84"	"Male"	"M"	72
	"Florida"	"12"	"2011"	"2011"	"85+ years"	"85+"	"Male"	"M"	82
	"Florida"	"12"	"2012"	"2012"	"50-54 years"	"50-54"	"Male"	"M"	20
	"Florida"	"12"	"2012"	"2012"	"55-59 years"	"55-59"	"Male"	"M"	24
	"Florida"	"12"	"2012"	"2012"	"60-64 years "	"60-64"	"Male"	"M"	38
	"Florida"	"12"	"2012"	"2012"	"65-69 years"	"65-69"	"Male"	"M"	51
	"Florida"	"12"	"2012"	"2012"	"70-74 years"	"70-74"	"Male"	"M"	85
	"Florida"	"12"	"2012"	"2012"	"75-79 years"	"75-79"	"Male"	"M"	83
	"Florida"	"12"	"2012"	"2012"	"80-84 years"	"80-84"	"Male"	"M"	70
	"Florida"	"12"	"2012"	"2012"	"85+ years"	"85+"	"Male"	"M"	80
	"Florida"	"12"	"2013"	"2013"	"50-54 years"	"50-54"	"Male"	"M"	19
	"Florida"	"12"	"2013"	"2013"	"55-59 years"	"55-59"	"Male"	"M"	30
	"Florida"	"12"	"2013"	"2013"	"60-64 years "	"60-64"	"Male"	"M"	38
	"Florida"	"12"	"2013"	"2013"	"65-69 years"	"65-69"	"Male"	"M"	60
	"Florida"	"12"	"2013"	"2013"	"70-74 years"	"70-74"	"Male"	"M"	81
	"Florida"	"12"	"2013"	"2013"	"75-79 years"	"75-79"	"Male"	"M"	72
	"Florida"	"12"	"2013"	"2013"	"80-84 years"	"80-84"	"Male"	"M"	64
	"Florida"	"12"	"2013"	"2013"	"85+ years"	"85+"	"Male"	"M"	87
	"Florida"	"12"	"2014"	"2014"	"55-59 years"	"55-59"	"Male"	"M"	23
	"Florida"	"12"	"2014"	"2014"	"60-64 years "	"60-64"	"Male"	"M"	38
	"Florida"	"12"	"2014"	"2014"	"65-69 years"	"65-69"	"Male"	"M"	68
	"Florida"	"12"	"2014"	"2014"	"70-74 years"	"70-74"	"Male"	"M"	52
	"Florida"	"12"	"2014"	"2014"	"75-79 years"	"75-79"	"Male"	"M"	88
	"Florida"	"12"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	73
	"Florida"	"12"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	84
	"Florida"	"12"	"2015"	"2015"	"55-59 years"	"55-59"	"Male"	"M"	24
	"Florida"	"12"	"2015"	"2015"	"60-64 years "	"60-64"	"Male"	"M"	55
	"Florida"	"12"	"2015"	"2015"	"65-69 years"	"65-69"	"Male"	"M"	61
	"Florida"	"12"	"2015"	"2015"	"70-74 years"	"70-74"	"Male"	"M"	87
	"Florida"	"12"	"2015"	"2015"	"75-79 years"	"75-79"	"Male"	"M"	76
	"Florida"	"12"	"2015"	"2015"	"80-84 years"	"80-84"	"Male"	"M"	87
	"Florida"	"12"	"2015"	"2015"	"85+ years"	"85+"	"Male"	"M"	70
	"Florida"	"12"	"2016"	"2016"	"55-59 years"	"55-59"	"Male"	"M"	29
	"Florida"	"12"	"2016"	"2016"	"60-64 years "	"60-64"	"Male"	"M"	55
	"Florida"	"12"	"2016"	"2016"	"65-69 years"	"65-69"	"Male"	"M"	65
	"Florida"	"12"	"2016"	"2016"	"70-74 years"	"70-74"	"Male"	"M"	85
	"Florida"	"12"	"2016"	"2016"	"75-79 years"	"75-79"	"Male"	"M"	76
	"Florida"	"12"	"2016"	"2016"	"80-84 years"	"80-84"	"Male"	"M"	87
	"Florida"	"12"	"2016"	"2016"	"85+ years"	"85+"	"Male"	"M"	95
	"Florida"	"12"	"2017"	"2017"	"55-59 years"	"55-59"	"Male"	"M"	24
	"Florida"	"12"	"2017"	"2017"	"60-64 years "	"60-64"	"Male"	"M"	44
	"Florida"	"12"	"2017"	"2017"	"65-69 years"	"65-69"	"Male"	"M"	68
	"Florida"	"12"	"2017"	"2017"	"70-74 years"	"70-74"	"Male"	"M"	72
	"Florida"	"12"	"2017"	"2017"	"75-79 years"	"75-79"	"Male"	"M"	79
	"Florida"	"12"	"2017"	"2017"	"80-84 years"	"80-84"	"Male"	"M"	74
	"Florida"	"12"	"2017"	"2017"	"85+ years"	"85+"	"Male"	"M"	87
	"Florida"	"12"	"2018"	"2018"	"50-54 years"	"50-54"	"Male"	"M"	17
	"Florida"	"12"	"2018"	"2018"	"55-59 years"	"55-59"	"Male"	"M"	31
	"Florida"	"12"	"2018"	"2018"	"60-64 years "	"60-64"	"Male"	"M"	41
	"Florida"	"12"	"2018"	"2018"	"65-69 years"	"65-69"	"Male"	"M"	58
	"Florida"	"12"	"2018"	"2018"	"70-74 years"	"70-74"	"Male"	"M"	75
	"Florida"	"12"	"2018"	"2018"	"75-79 years"	"75-79"	"Male"	"M"	91
	"Florida"	"12"	"2018"	"2018"	"80-84 years"	"80-84"	"Male"	"M"	79
	"Florida"	"12"	"2018"	"2018"	"85+ years"	"85+"	"Male"	"M"	80
	"Florida"	"12"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	33
	"Florida"	"12"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	43
	"Florida"	"12"	"2019"	"2019"	"65-69 years"	"65-69"	"Male"	"M"	63
	"Florida"	"12"	"2019"	"2019"	"70-74 years"	"70-74"	"Male"	"M"	86
	"Florida"	"12"	"2019"	"2019"	"75-79 years"	"75-79"	"Male"	"M"	88
	"Florida"	"12"	"2019"	"2019"	"80-84 years"	"80-84"	"Male"	"M"	85
	"Florida"	"12"	"2019"	"2019"	"85+ years"	"85+"	"Male"	"M"	114
	"Florida"	"12"	"2020"	"2020"	"55-59 years"	"55-59"	"Male"	"M"	30
	"Florida"	"12"	"2020"	"2020"	"60-64 years "	"60-64"	"Male"	"M"	50
	"Florida"	"12"	"2020"	"2020"	"65-69 years"	"65-69"	"Male"	"M"	54
	"Florida"	"12"	"2020"	"2020"	"70-74 years"	"70-74"	"Male"	"M"	91
	"Florida"	"12"	"2020"	"2020"	"75-79 years"	"75-79"	"Male"	"M"	86
	"Florida"	"12"	"2020"	"2020"	"80-84 years"	"80-84"	"Male"	"M"	84
	"Florida"	"12"	"2020"	"2020"	"85+ years"	"85+"	"Male"	"M"	86
	"Florida"	"12"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	38
	"Florida"	"12"	"2021"	"2021"	"60-64 years "	"60-64"	"Male"	"M"	57
	"Florida"	"12"	"2021"	"2021"	"65-69 years"	"65-69"	"Male"	"M"	54
	"Florida"	"12"	"2021"	"2021"	"70-74 years"	"70-74"	"Male"	"M"	99
	"Florida"	"12"	"2021"	"2021"	"75-79 years"	"75-79"	"Male"	"M"	103
	"Florida"	"12"	"2021"	"2021"	"80-84 years"	"80-84"	"Male"	"M"	110
	"Florida"	"12"	"2021"	"2021"	"85+ years"	"85+"	"Male"	"M"	105
	"Georgia"	"13"	"1999"	"1999"	"60-64 years "	"60-64"	"Male"	"M"	20
	"Georgia"	"13"	"1999"	"1999"	"65-69 years"	"65-69"	"Male"	"M"	23
	"Georgia"	"13"	"1999"	"1999"	"70-74 years"	"70-74"	"Male"	"M"	29
	"Georgia"	"13"	"1999"	"1999"	"75-79 years"	"75-79"	"Male"	"M"	19
	"Georgia"	"13"	"2000"	"2000"	"60-64 years "	"60-64"	"Male"	"M"	17
	"Georgia"	"13"	"2000"	"2000"	"70-74 years"	"70-74"	"Male"	"M"	23
	"Georgia"	"13"	"2000"	"2000"	"75-79 years"	"75-79"	"Male"	"M"	24
	"Georgia"	"13"	"2001"	"2001"	"55-59 years"	"55-59"	"Male"	"M"	18
	"Georgia"	"13"	"2001"	"2001"	"65-69 years"	"65-69"	"Male"	"M"	25
	"Georgia"	"13"	"2001"	"2001"	"70-74 years"	"70-74"	"Male"	"M"	27
	"Georgia"	"13"	"2001"	"2001"	"75-79 years"	"75-79"	"Male"	"M"	25
	"Georgia"	"13"	"2001"	"2001"	"80-84 years"	"80-84"	"Male"	"M"	20
	"Georgia"	"13"	"2002"	"2002"	"60-64 years "	"60-64"	"Male"	"M"	21
	"Georgia"	"13"	"2002"	"2002"	"70-74 years"	"70-74"	"Male"	"M"	27
	"Georgia"	"13"	"2002"	"2002"	"75-79 years"	"75-79"	"Male"	"M"	27
	"Georgia"	"13"	"2003"	"2003"	"60-64 years "	"60-64"	"Male"	"M"	23
	"Georgia"	"13"	"2003"	"2003"	"65-69 years"	"65-69"	"Male"	"M"	23
	"Georgia"	"13"	"2003"	"2003"	"70-74 years"	"70-74"	"Male"	"M"	23
	"Georgia"	"13"	"2003"	"2003"	"75-79 years"	"75-79"	"Male"	"M"	27
	"Georgia"	"13"	"2004"	"2004"	"65-69 years"	"65-69"	"Male"	"M"	20
	"Georgia"	"13"	"2004"	"2004"	"70-74 years"	"70-74"	"Male"	"M"	28
	"Georgia"	"13"	"2004"	"2004"	"75-79 years"	"75-79"	"Male"	"M"	20
	"Georgia"	"13"	"2005"	"2005"	"55-59 years"	"55-59"	"Male"	"M"	16
	"Georgia"	"13"	"2005"	"2005"	"65-69 years"	"65-69"	"Male"	"M"	18
	"Georgia"	"13"	"2005"	"2005"	"70-74 years"	"70-74"	"Male"	"M"	22
	"Georgia"	"13"	"2005"	"2005"	"75-79 years"	"75-79"	"Male"	"M"	23
	"Georgia"	"13"	"2005"	"2005"	"80-84 years"	"80-84"	"Male"	"M"	26
	"Georgia"	"13"	"2006"	"2006"	"60-64 years "	"60-64"	"Male"	"M"	16
	"Georgia"	"13"	"2006"	"2006"	"70-74 years"	"70-74"	"Male"	"M"	25
	"Georgia"	"13"	"2006"	"2006"	"75-79 years"	"75-79"	"Male"	"M"	21
	"Georgia"	"13"	"2006"	"2006"	"80-84 years"	"80-84"	"Male"	"M"	22
	"Georgia"	"13"	"2007"	"2007"	"60-64 years "	"60-64"	"Male"	"M"	28
	"Georgia"	"13"	"2007"	"2007"	"65-69 years"	"65-69"	"Male"	"M"	18
	"Georgia"	"13"	"2007"	"2007"	"75-79 years"	"75-79"	"Male"	"M"	22
	"Georgia"	"13"	"2007"	"2007"	"80-84 years"	"80-84"	"Male"	"M"	16
	"Georgia"	"13"	"2007"	"2007"	"85+ years"	"85+"	"Male"	"M"	18
	"Georgia"	"13"	"2008"	"2008"	"55-59 years"	"55-59"	"Male"	"M"	17
	"Georgia"	"13"	"2008"	"2008"	"65-69 years"	"65-69"	"Male"	"M"	31
